Record Indicator,Trade Time,Trade Price,Trade Quantity,Buy Order Number,Sell Order Number
PO,2021-01-20 09:07:58.420883200,16090,100,0516A5832929C19C247DD27C60D42705,63D8D1EF8C305E2AE464878D73E029D7
PO,2021-01-20 09:07:58.420898560,16090,25,0516A5832929C19C247DD27C60D42705,E99B798203FB6A7ABC903D6DA7FCF529
PO,2021-01-20 09:07:58.420913664,16090,10,0516A5832929C19C247DD27C60D42705,0CBD12BE818F058D8775DED05BDFB7B7
PO,2021-01-20 09:07:58.420929024,16090,30,0516A5832929C19C247DD27C60D42705,CABB61CF88B21F2CBDE296DB7A0B8917
PO,2021-01-20 09:07:58.420944128,16090,150,0516A5832929C19C247DD27C60D42705,255EDD1163457BD2DE907AE18909E691
PO,2021-01-20 09:07:58.420959488,16090,185,0516A5832929C19C247DD27C60D42705,2D29495F70B0EEC82681BBC5169EDA6C
RM,2021-01-20 09:15:32.793044992,15935,5,E2D6EF88D5C8B00EFDAE7644B1314FC8,74DDF2F07779CDB79E9E297FB45F6D58
RM,2021-01-20 09:15:35.257949952,15935,5,05A22729BD47A9625D82AB9B25C6D218,74DDF2F07779CDB79E9E297FB45F6D58
RM,2021-01-20 09:15:37.424285952,15940,1,1651C67306001EB63E0E654F918EB093,32B290FBF6BF088823AAA66433320016
RM,2021-01-20 09:15:48.120040960,15905,10,E43942315138CE9C5E972307FF1FB6B1,A96D5B224C3EE98FD6615AAF554206B2
RM,2021-01-20 09:15:48.120208640,15850,482,983209EFAC81C040ABE18EF65E115A23,A96D5B224C3EE98FD6615AAF554206B2
RM,2021-01-20 09:15:48.120254464,15850,8,BEBA7E591BE5D4FD82AD885C752D1275,A96D5B224C3EE98FD6615AAF554206B2
RM,2021-01-20 09:15:48.120666624,15960,10,FFBEA76756BE5B2C0D49C12DECA7CFF3,D528A4C3170CAF593A2B4720C22203AF
RM,2021-01-20 09:15:52.256195072,15950,1,3694124B248A6F3719AEAE0C0B28AA2E,D89D54544F3A85A09864A14B2D464404
RM,2021-01-20 09:15:52.256210432,15955,4,3694124B248A6F3719AEAE0C0B28AA2E,14044D4B657AA534B76E1378FBFCC28E
RM,2021-01-20 09:15:56.311492864,15885,10,EF22E1B0B5B43E6CB3FC64509EB435E4,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311508224,15880,1,BFDC90F0DFC2A7BE9A86D8CC5141304C,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311523328,15875,7,6A61DE2390771886EB29CE018154A98D,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311554048,15865,8,F690DFEE2763D4121A72AE7A3E2986E2,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311599616,15825,100,38FAB9954980788F95DD7B7B255945FC,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311706624,15820,370,984F0263E5A77C185E91E4962368A26F,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:56.311752192,15820,4,F159F3BE572277D10336A9F0E0474FA4,D9C41BBBC898A9367380091456657B60
RM,2021-01-20 09:15:58.976120064,15950,5,AEA183CE29C2CBD28DAE0C3E55DE1667,C348DB941F7BD3F1E870ED1693062A74
RM,2021-01-20 09:16:01.080047616,15855,20,89254C56F873CA0120B9CFC9DE32DD27,FEB91182F1FE3FE7227F38018972AB7D
RM,2021-01-20 09:16:01.080062976,15850,63,C50934CEEA11362F07E063143EC067C7,FEB91182F1FE3FE7227F38018972AB7D
RM,2021-01-20 09:16:01.080078080,15845,100,817C4E7A8F5690389D7785CBC66E6196,FEB91182F1FE3FE7227F38018972AB7D
RM,2021-01-20 09:16:02.863266048,15835,5,A23EDCCE90E295D3124F429B2716C3D4,F0FADAC7BE3CA363DABA4D9E732BBDF7
RM,2021-01-20 09:16:14.428222720,15820,30,EEEB1C294435482027ACFB03B1CD348A,79DCD24B3D605A62D1419030F926E1F6
RM,2021-01-20 09:16:24.799072256,15935,5,FCCAA2029CB6496EC02A1483383DB452,C348DB941F7BD3F1E870ED1693062A74
RM,2021-01-20 09:16:34.406158336,15875,20,AE3F27B59EAE840661B8C939EE6424FC,C348DB941F7BD3F1E870ED1693062A74
RM,2021-01-20 09:16:36.381469696,15855,10,222789BA1B7C09A9CD52751A645C5C00,EA08B4A77F2C9C2774C4512C96BED45A
RM,2021-01-20 09:16:36.381485056,15855,20,582EF75BAF96A5C52D9BC8E5FC5F388D,EA08B4A77F2C9C2774C4512C96BED45A
RM,2021-01-20 09:16:36.381622272,15820,463,4734D4A5A5FFBE9329ED34500CE412C1,EA08B4A77F2C9C2774C4512C96BED45A
RM,2021-01-20 09:16:36.381668096,15820,7,64B987EDA8B06D793D5363C38D52116F,EA08B4A77F2C9C2774C4512C96BED45A
RM,2021-01-20 09:16:45.926223872,15825,5,065E0D5893C5AE812FC9543A3AA6BC0C,E6729B7A5DA5AD63E5F8ED411E9E8A69
RM,2021-01-20 09:16:45.926238976,15825,10,C6472A46E4A0B863EA9AFEE1AD693D6B,E6729B7A5DA5AD63E5F8ED411E9E8A69
RM,2021-01-20 09:16:47.256805376,15820,63,22EA8A205FA61FAD48037FC353E8DB14,2D29495F70B0EEC82681BBC5169EDA6C
RM,2021-01-20 09:16:47.256820736,15820,44,C79FC5CBD0648B2A3DF19D43EB4F11DE,2D29495F70B0EEC82681BBC5169EDA6C
RM,2021-01-20 09:16:47.659072768,15815,30,C549D10B05C93018548956B8BAB7F13A,2D29495F70B0EEC82681BBC5169EDA6C
RM,2021-01-20 09:16:49.963516160,15810,100,DB4F004BB1FD585B2F7B38A3092A1817,3C42D6E350B17911C0033FA5E452D2C7
RM,2021-01-20 09:16:49.963607808,15795,100,839CF3727BA2C52A76EB8139AA15532C,CE3925D4373D108F0BC1C2E104A32C9E
RM,2021-01-20 09:16:49.963729920,15790,100,7F0306F6971FF7C8D88889B6C5A5B711,C04153DFB86A048212C3D2E25AA7883E
RM,2021-01-20 09:16:49.963745024,15785,100,33C4C24314AD0928D9F42E693882BA06,C04153DFB86A048212C3D2E25AA7883E
RM,2021-01-20 09:16:49.963760384,15770,100,C0938B8F0FE002C39015FCF9E621612B,C04153DFB86A048212C3D2E25AA7883E
RM,2021-01-20 09:16:49.963775744,15760,100,AD586782EDA73DF17697CBE23F7C6398,C04153DFB86A048212C3D2E25AA7883E
RM,2021-01-20 09:16:49.963790848,15750,100,DD51E40BE2BDB2501CD0705C15493AD7,C04153DFB86A048212C3D2E25AA7883E
RM,2021-01-20 09:16:50.989379840,15735,100,B587238CA3B364B0EDE9AE1D75B6114B,596A9BCE6EC0DBC76833736E5D6547DF
RM,2021-01-20 09:17:05.080337408,15615,5,906D7CBAB60747EC1E3ACBCFAC875FAC,CEB0666320AD7385F22FE14074DF7202
RM,2021-01-20 09:17:05.081176832,15645,1,AB6EB9F8302A1FB673EDA6108DAB3DBA,41EBD46F22161D563F41C264D878E07F
RM,2021-01-20 09:17:06.660400384,15615,27,B6D8644FBE3B15FF1162A4DCEFBD3ECE,0A1B596AC73F7089B0FDBDDD6B5B292E
RM,2021-01-20 09:17:06.660492032,15620,7,4C4B21C25C6BD5580C2899C0D48100F0,FA6667E108F5F955303333C97A7F3658
RM,2021-01-20 09:17:10.276458752,15605,10,5BD898D0C60C8BA665BF93E35174082E,ADC0E3FF1BAE7E14EFD7B35E89FB3A63
RM,2021-01-20 09:17:10.276474112,15605,50,5EB65980026CD89C55CBB8B61589F236,ADC0E3FF1BAE7E14EFD7B35E89FB3A63
RM,2021-01-20 09:17:12.179931648,15625,43,EC83F903FAB959B666A40DCCA58735EB,41EBD46F22161D563F41C264D878E07F
RM,2021-01-20 09:17:12.179947008,15625,20,EC83F903FAB959B666A40DCCA58735EB,659EF14C20DDD81CF807FD984898AB30
RM,2021-01-20 09:17:12.179962112,15630,7,EC83F903FAB959B666A40DCCA58735EB,2E94DBE209B44A83F6713376B172D76F
RM,2021-01-20 09:17:12.179977472,15630,10,EC83F903FAB959B666A40DCCA58735EB,BE45D5ABEA5DC5FD945E4CF1141C0A52
RM,2021-01-20 09:17:12.179992576,15635,8,EC83F903FAB959B666A40DCCA58735EB,2D25E284BEEBC5DD9E94C99367ABB47F
RM,2021-01-20 09:17:12.180007936,15660,5,EC83F903FAB959B666A40DCCA58735EB,A04C7AC9318BCEB2EBD003995C6EC8BD
RM,2021-01-20 09:17:12.180190976,15660,17,EC83F903FAB959B666A40DCCA58735EB,C4B489F6FF8BBD5CCFD7F7751A949E3D
RM,2021-01-20 09:17:12.180999680,15625,3,124153C38C5953F9783E1683AA23345F,4973C115C08C68C7B49A0CE0A4EE9A3B
RM,2021-01-20 09:17:12.804748544,15615,5,2F4C9F6D17BAF30E654A11CF3D37588E,BC656CC6D16386EEDF65FD3B5D852FB3
RM,2021-01-20 09:17:13.580169728,15630,5,2F4C9F6D17BAF30E654A11CF3D37588E,DC1BFE55D698C91442D0499EA0BEECED
RM,2021-01-20 09:17:17.380157440,15625,5,2F4C9F6D17BAF30E654A11CF3D37588E,F654F1A924DA3567C3934BF558CC9354
RM,2021-01-20 09:17:19.676711936,15615,1,20040DC6FEECA86B021F87D1F85946ED,353D0E8CE730ADD9A2E77801CF900E1C
RM,2021-01-20 09:17:26.428008960,15640,1,110A7B0303541267C4DFA4D1DE04D80F,8E94078E6A87263EE3713197AB5A483A
RM,2021-01-20 09:17:26.428024320,15640,20,110A7B0303541267C4DFA4D1DE04D80F,CF524B27C98A6232A727C96BB25CCB30
RM,2021-01-20 09:17:26.428039424,15645,9,110A7B0303541267C4DFA4D1DE04D80F,4B2F86BA2761A895F618D8DB00EDE759
RM,2021-01-20 09:17:26.428054784,15650,7,110A7B0303541267C4DFA4D1DE04D80F,235D9F4803CDBA42641FD71876384527
RM,2021-01-20 09:17:26.428176896,15700,513,110A7B0303541267C4DFA4D1DE04D80F,D5727D1726D6CD5319FADAE42566C7ED
RM,2021-01-20 09:17:26.428207360,15700,50,110A7B0303541267C4DFA4D1DE04D80F,A38B19FC15379D53020E6F271F463802
RM,2021-01-20 09:17:33.949569792,15645,5,0E99393DEC1393417F3CA131BF10F329,3523DDBB4523D8437F00C5DEC8EDD3AD
RM,2021-01-20 09:17:33.949584896,15650,9,0E99393DEC1393417F3CA131BF10F329,0ED6024EF75BCB8826D1C09AC6829490
RM,2021-01-20 09:17:33.949600256,15655,9,0E99393DEC1393417F3CA131BF10F329,7931FC7B2F4F99549324127764C0B1EF
RM,2021-01-20 09:17:33.949615360,15660,9,0E99393DEC1393417F3CA131BF10F329,043A3C4DF4946D4BD12CF5A5D7777E2E
RM,2021-01-20 09:17:33.949661184,15695,5,0E99393DEC1393417F3CA131BF10F329,78EF09B5F94958824EFED7CC78A1DDC1
RM,2021-01-20 09:17:33.949707008,15695,277,0E99393DEC1393417F3CA131BF10F329,D6D2C9A95B8F572363C992B6B5FED1E3
RM,2021-01-20 09:17:33.949737472,15695,9,0E99393DEC1393417F3CA131BF10F329,4CE3DC451F09CB3EE1AEBB9E218745FB
RM,2021-01-20 09:17:33.950271488,15695,10,0E99393DEC1393417F3CA131BF10F329,CE66D4CD31CAC29573A564B41B397281
RM,2021-01-20 09:17:33.950302208,15720,10,59C21FC45012CD817EF828AC15752A85,B6EC3FBB8A37F16FCD095218FD030184
RM,2021-01-20 09:17:35.675384576,15610,5,2F4C9F6D17BAF30E654A11CF3D37588E,2E784757B86D0C5D9547FB7E764F421E
RM,2021-01-20 09:17:40.795333888,15690,5,BA8642D8E85F3AFF2D3F071340504C9F,D8D5FEC3B81E0A3B99BD69768A674D10
RM,2021-01-20 09:17:40.795349248,15690,56,BA8642D8E85F3AFF2D3F071340504C9F,B376F7DB31705F93F9A7030BC7E81326
RM,2021-01-20 09:17:40.795425536,15690,139,BA8642D8E85F3AFF2D3F071340504C9F,2A897FFAA5F7C6D03D51B29F0A7370EF
RM,2021-01-20 09:17:48.586822400,15705,277,ED8F49FEBB676A313A286B7F97BD0004,72794ADBDFCD3DF458F49549DB40DF78
RM,2021-01-20 09:17:48.586853120,15705,9,ED8F49FEBB676A313A286B7F97BD0004,0E491050938F41CF065B22305364C6AD
RM,2021-01-20 09:17:48.587600640,15705,6,ED8F49FEBB676A313A286B7F97BD0004,B91083CD176C5DC72EB331BE4859955F
RM,2021-01-20 09:17:50.634918144,15680,6,7F21AD77120E8303CA0CC9DF1BA1735A,ED2752EE8CDED7F4EFF36419A7FA5506
RM,2021-01-20 09:17:54.500183040,15700,52,06100F7F57EBDA5171FBFCD8612ADD31,F4B11837B9F243733F71035B86E04AD2
RM,2021-01-20 09:17:54.500198400,15705,5,06100F7F57EBDA5171FBFCD8612ADD31,C6E469603CF4C833CA627A03663552A9
RM,2021-01-20 09:17:54.500213504,15705,50,06100F7F57EBDA5171FBFCD8612ADD31,A58D4202DE9B8A060954DFD8B9452C23
RM,2021-01-20 09:17:54.500228864,15705,5,06100F7F57EBDA5171FBFCD8612ADD31,7FF2F245454C1D0B7349B8623E5FB788
RM,2021-01-20 09:17:54.500244224,15710,10,06100F7F57EBDA5171FBFCD8612ADD31,06434731246DE3FFA19002673959EBEC
RM,2021-01-20 09:17:54.500259328,15710,4,06100F7F57EBDA5171FBFCD8612ADD31,091A6B510468C515C9C3CFA3F7674368
RM,2021-01-20 09:17:54.500274688,15710,10,06100F7F57EBDA5171FBFCD8612ADD31,283D8A81AEABD0FA9A4A918E1FF313CA
RM,2021-01-20 09:18:00.458252032,15615,5,2F4C9F6D17BAF30E654A11CF3D37588E,2A20AFA1A6BD06847C9BE9604F59D862
RM,2021-01-20 09:18:01.482574336,15690,5,EA9857B5FB6E729A166F9E20B59EB56D,E5198B3728782D2910AAC46E6B0C6845
RM,2021-01-20 09:18:01.482605056,15695,1,EA9857B5FB6E729A166F9E20B59EB56D,35DAC3AC248487A211C54E4903A63316
RM,2021-01-20 09:18:01.482696448,15695,277,EA9857B5FB6E729A166F9E20B59EB56D,D2D30D8AB2853A59C73A206B268C5C5D
RM,2021-01-20 09:18:02.700393728,15695,17,EA9857B5FB6E729A166F9E20B59EB56D,90C0B93E057304FA7BFB30CDB1E03ED9
RM,2021-01-20 09:18:02.874786304,15615,5,2F4C9F6D17BAF30E654A11CF3D37588E,4E8781507D5733A22B088457A3898E6F
RM,2021-01-20 09:18:05.618087680,15615,5,2F4C9F6D17BAF30E654A11CF3D37588E,9435E7D068E6A08AC212D65C3953B715
RM,2021-01-20 09:18:06.714294528,15685,20,D6645388A5F506FA837903136BE31E1A,5792985CFFB98A1C35F260725BBA9EFE
RM,2021-01-20 09:18:14.754257152,15700,7,A5AB5FA1B4292B649A1EC328C931AA9A,86954131CB15003AF1C76669AFEABE7E
RM,2021-01-20 09:18:14.754272512,15745,263,A5AB5FA1B4292B649A1EC328C931AA9A,13F0DBB2A53F3C1287A8BDD64D7AD3C2
RM,2021-01-20 09:18:14.754287616,15750,230,A5AB5FA1B4292B649A1EC328C931AA9A,961EBAFB072C1264221D0AE7124C21CF
RM,2021-01-20 09:18:14.754501376,15750,295,24304EDBEA907AC556DC144F033B566B,961EBAFB072C1264221D0AE7124C21CF
RM,2021-01-20 09:18:42.776733440,15785,5,FF993E7F90922F8C5FF50A143E5BB041,91D844AE56899639C34AF6E5DA7E24C7
RM,2021-01-20 09:18:51.864761344,15790,5,A22E83C7E25664EB93A6BDE7A6A13697,961EBAFB072C1264221D0AE7124C21CF
RM,2021-01-20 09:18:54.336166400,15790,5,F975DFB552ED1F6093E9D98ADCA8607A,961EBAFB072C1264221D0AE7124C21CF
RM,2021-01-20 09:19:03.111755264,15760,5,A1DB8CC9B1CD5B4B3C6928BAB4ED6D70,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111785984,15760,39,C0B5E666A287F37E3265592B5443983B,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111801088,15755,20,2F4C9F6D17BAF30E654A11CF3D37588E,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111816448,15755,8,43A1FCDD4493585E62C89606941A08A9,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111831552,15750,9,B09E6C56B100DE36D173EA453A96A5EB,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111969024,15730,208,0A9D951D300BDDCF296F9AF8B623CA36,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.111999488,15730,20,8368E30177557418AA962337138CDE80,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:03.112045312,15730,8,C23D6710AF2D83B2EAAA515D4319B3C9,EABD07C860C4AA77678A963E95272FDC
RM,2021-01-20 09:19:05.311675904,15785,5,C4004D71CE8256A11B00CC079C6FB36E,AB16F5C4C0CCDD34EE08B110D3AC98DA
RM,2021-01-20 09:19:06.607620352,15775,5,CCC212B8AC813877C017D2DC5647272E,AB16F5C4C0CCDD34EE08B110D3AC98DA
RM,2021-01-20 09:19:09.262848000,15775,10,F98441163A8A0CB23AB8834FF3BBEA31,AB16F5C4C0CCDD34EE08B110D3AC98DA
RM,2021-01-20 09:19:09.262863104,15780,44,F98441163A8A0CB23AB8834FF3BBEA31,552BF28A07EA7C8DB6B1B390E0F9E507
RM,2021-01-20 09:19:09.262878464,15790,46,F98441163A8A0CB23AB8834FF3BBEA31,961EBAFB072C1264221D0AE7124C21CF
RM,2021-01-20 09:19:09.399536128,15785,5,582BA5C9D65CA9A235C657FD140DB35C,7566EC275BF143A38E98EB28439D7FAA
RM,2021-01-20 09:19:12.567870976,15735,10,084986D058F37E63B0263921F17CD612,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:12.567886336,15735,64,30AE2DDEC8A7A580BB1B7A0CB9D388FA,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:12.567901696,15730,44,A5C6C4213962040701A22C74F1DE637D,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:12.567916800,15730,9,DF5519090962BD3729F55FBB024AE6B9,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:12.568023808,15715,10,135C83339D6E462C9BFEAB9E7DB52F7E,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:12.568069376,15715,5,AA3D56F9B719A7FD7D2A6C4AC96E2411,9B2EF10C58924C8C3F436D9E16E7B6B6
RM,2021-01-20 09:19:13.369567744,15710,10,159E5E14942FA0AF539400A7A474EE66,7566EC275BF143A38E98EB28439D7FAA
RM,2021-01-20 09:19:18.831405568,15755,5,9EDAD14975BEA731C0794E1C52B47663,E729A27065BBB88AEA94E74CD37272A8
RM,2021-01-20 09:19:21.841628928,15765,5,205BC758A77CA2756859B359B0E449D0,E729A27065BBB88AEA94E74CD37272A8
RM,2021-01-20 09:19:32.646453760,15775,5,77A9ECCD3D0BC6A33A0527EF32E30284,5D666C6E3912DCB64DF4902DDC4634EB
RM,2021-01-20 09:19:35.158477824,15775,5,BB1E9C8EAA088F6E7CFA00852F244ED9,5D666C6E3912DCB64DF4902DDC4634EB
RM,2021-01-20 09:19:35.894683904,15775,5,4156A07B7D16F811EFB8D18B030F7FFB,5D666C6E3912DCB64DF4902DDC4634EB
RM,2021-01-20 09:19:37.702377216,15740,10,4BEF7234F8E2E0D5ED44FB9D6618435B,687A29E82D1208290FEBF5B3C595CBC4
RM,2021-01-20 09:19:43.406799360,15735,10,53619EDAA91386E460FB00CBBA92C91C,98F9BC9C6A3599C890DCBF91DD560830
RM,2021-01-20 09:19:46.053070080,15700,10,3697432EF7E3DF74B42B9660D08CC6F3,98F9BC9C6A3599C890DCBF91DD560830
RM,2021-01-20 09:19:49.901977600,15695,38,A39AFD4D4F7B75FE1E47CBDCA1CE811C,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.902847232,15680,10,15C9D81C936FD06A83AE1EB37FFEA20D,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.902908416,15680,10,CEFDB63A8773B9C697D84E00E21DD2BE,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.903244032,15680,10,EDA700F2AE5225EA22CCB7BF0ECF168B,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.903320320,15680,10,14DCB73465B172F90BC63EEC329E9F4E,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.904373248,15680,10,F9100D0E45191F872D8B139B883D11C0,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.904403712,15680,10,BDBD95826562B4278D03D278694BC9F7,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.904586752,15680,10,484421FA6AEC59EDF40AA991B041BED4,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.904739328,15680,10,3868B469BE5DB2A2E161E23ACA2E88C2,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.905319168,15680,10,14DF45CCAF7B7596ED85E8FEAD0E64CD,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:49.905380352,15680,10,9B1E2CD29963A5A337EFD341DE962723,AE95FAADB91FE3D2569793A82EF14E54
RM,2021-01-20 09:19:54.407272448,15660,16,AF004947748468EBC2AC099C98A7351D,4A3521F71D66EDD01E15910C76C17BD0
RM,2021-01-20 09:20:19.303848192,15740,1,8D11D634604A6229950A0C62F1D22295,6A66BF386A434C321ED7B2269F4F58A7
RM,2021-01-20 09:21:11.591491584,15665,1,6677777AFBA0D4424A786B51B5ED2EB0,14044D4B657AA534B76E1378FBFCC28E
RM,2021-01-20 09:21:11.591506944,15665,13,DFF15C3403AF0DF4B2AB328C0C21EF7D,14044D4B657AA534B76E1378FBFCC28E
RM,2021-01-20 09:22:32.255386368,15670,10,DFF15C3403AF0DF4B2AB328C0C21EF7D,F820916034F7B6B438636BAA038FBB00
RM,2021-01-20 09:22:40.803878912,15740,4,02AA7FC6AA3AA524A30361387674DA3D,6A66BF386A434C321ED7B2269F4F58A7
RM,2021-01-20 09:24:14.349166848,15740,7,22924FD108E16BC55425DADEDF9AA6B8,6A66BF386A434C321ED7B2269F4F58A7
RM,2021-01-20 09:27:36.242980864,15765,5,DC1DA9B057D39AB1B1F8E0005CFCDFCD,6A66BF386A434C321ED7B2269F4F58A7
RM,2021-01-20 09:27:37.099823104,15765,4,BE0FDD271B3663EED9F29950844C8141,6A66BF386A434C321ED7B2269F4F58A7
RM,2021-01-20 09:27:37.100051968,15765,5,BE0FDD271B3663EED9F29950844C8141,30D25564A324543BF292327529C0883A
RM,2021-01-20 09:27:42.523269632,15705,10,64F6362338A6978C0E09294F9C9BB85A,61A5131F5C1F878663E50E5489507D53
RM,2021-01-20 09:27:42.523284992,15700,4,41396B57323A72B6B9AE2E4761E3F1B5,61A5131F5C1F878663E50E5489507D53
RM,2021-01-20 09:29:44.886230528,15725,10,0E64D3139D592BEBD509FC97708A2660,CB6D96C336B79AF000E737ECA0D736FC
RM,2021-01-20 09:33:24.466110208,15760,10,B8208819698954A0F057A6C225276B5F,86E902E8A9B7D2AC84A45C6E19D50482
RM,2021-01-20 09:33:24.466125568,15765,100,B8208819698954A0F057A6C225276B5F,423FB6F8EA0C014674BD1CE4DAC55623
RM,2021-01-20 09:33:50.587890688,15710,10,7DCDF0685AB97332298F1FC582A958CC,4374923168C9469431B35B90A6FDF814
RM,2021-01-20 09:33:50.587905792,15705,10,1478228ABF2AC7F94EA220D07AFAB9E7,4374923168C9469431B35B90A6FDF814
RM,2021-01-20 09:34:08.559814400,15760,10,9074964B161362A154CE0349C48B0F9D,F249345BCBAE8CF6B6FD7D90793D9276
RM,2021-01-20 09:34:08.559951872,15760,10,A017E030A92B0034C483F1BBAE572137,DAF667128E18B739621D1F524783D48D
RM,2021-01-20 09:34:08.560302848,15760,10,16A0CB443AEC060D995E32BF2FD9BFCA,758CA2BBBCBFE921F6C0EC405D50F528
RM,2021-01-20 09:34:08.560317952,15765,5,16A0CB443AEC060D995E32BF2FD9BFCA,423FB6F8EA0C014674BD1CE4DAC55623
RM,2021-01-20 09:37:27.744110080,15750,5,A85DAC8EE74538A4FFD876B865E0C534,176104C8AE488DF29786EFA5C8C991F3
